,open,high,low,close,adjclose,volume,ticker
2015-01-02,94.93000030517578,95.33999633789062,94.05000305175781,94.44000244140625,77.47490692138672,3545700,PEP
2015-01-05,94.44999694824219,95.05000305175781,93.72000122070312,93.7300033569336,76.89246368408203,6441000,PEP
2015-01-06,94.08000183105469,94.62000274658203,92.94000244140625,93.0199966430664,76.30999755859375,6195000,PEP
2015-01-07,95.12999725341797,96.2300033569336,94.43000030517578,95.73999786376953,78.54136657714844,6526300,PEP
2015-01-08,96.73999786376953,97.91000366210938,96.68000030517578,97.4800033569336,79.96881103515625,7131600,PEP
2015-01-09,97.55000305175781,97.66999816894531,96.58999633789062,96.81999969482422,79.42737579345703,4061500,PEP
2015-01-12,96.94999694824219,97.33999633789062,96.19000244140625,96.41999816894531,79.0992202758789,4192700,PEP
2015-01-13,96.66999816894531,97.48999786376953,95.81999969482422,96.3499984741211,79.04180145263672,5371300,PEP
2015-01-14,95.45999908447266,96.80000305175781,95.45999908447266,96.66999816894531,79.3043212890625,5127800,PEP
2015-01-15,97.13999938964844,97.31999969482422,96.37999725341797,96.66999816894531,79.3043212890625,4424000,PEP
2015-01-16,96.66000366210938,97.43000030517578,96.33999633789062,97.29000091552734,79.81293487548828,4404400,PEP
2015-01-20,98.33000183105469,98.33000183105469,96.83000183105469,97.51000213623047,79.99344635009766,7029500,PEP
2015-01-21,97.0199966430664,98.22000122070312,96.5999984741211,97.4000015258789,79.90318298339844,5031100,PEP
2015-01-22,97.4800033569336,99.0,97.04000091552734,98.9000015258789,81.13373565673828,7620400,PEP
2015-01-23,98.36000061035156,98.98999786376953,98.0999984741211,98.52999877929688,80.8301773071289,4857700,PEP
2015-01-26,98.19000244140625,98.94999694824219,97.66999816894531,98.69000244140625,80.96147155761719,4298700,PEP
2015-01-27,97.6500015258789,98.05000305175781,95.25,96.72000122070312,79.3453369140625,7365300,PEP
2015-01-28,97.20999908447266,97.7699966430664,95.66000366210938,95.72000122070312,78.52498626708984,6280100,PEP
2015-01-29,95.72000122070312,96.4800033569336,94.87000274658203,96.02999877929688,78.7793197631836,4600300,PEP
2015-01-30,95.11000061035156,95.33000183105469,93.55999755859375,93.77999877929688,76.9334716796875,7741500,PEP
2015-02-02,93.86000061035156,95.44000244140625,93.5999984741211,95.33000183105469,78.20504760742188,6889500,PEP
2015-02-03,96.0199966430664,96.55999755859375,95.58000183105469,96.19999694824219,78.91874694824219,5090400,PEP
2015-02-04,96.02999877929688,97.2699966430664,96.02999877929688,96.5999984741211,79.24691772460938,5064700,PEP
2015-02-05,97.2300033569336,97.2300033569336,96.41000366210938,96.61000061035156,79.25509643554688,4466200,PEP
2015-02-06,96.68000030517578,97.05999755859375,96.3499984741211,96.70999908447266,79.33712768554688,4629200,PEP
2015-02-09,96.58000183105469,96.91000366210938,95.58999633789062,95.97000122070312,78.73007202148438,4217100,PEP
2015-02-10,96.7300033569336,98.0999984741211,96.37999725341797,97.98999786376953,80.3871841430664,6797400,PEP
2015-02-11,100.05000305175781,100.76000213623047,99.19999694824219,100.4000015258789,82.3642807006836,9736400,PEP
2015-02-12,100.05000305175781,100.5,99.37999725341797,100.2699966430664,82.25762176513672,9062300,PEP
2015-02-13,100.1500015258789,100.1500015258789,98.94000244140625,99.12999725341797,81.32240295410156,5643000,PEP
2015-02-17,98.44999694824219,98.70999908447266,98.0,98.36000061035156,80.69072723388672,5877800,PEP
2015-02-18,98.23999786376953,99.48999786376953,98.16000366210938,99.33000183105469,81.48648834228516,3472500,PEP
2015-02-19,99.30000305175781,99.5999984741211,98.52999877929688,98.72000122070312,80.98606872558594,4186300,PEP
2015-02-20,98.22000122070312,99.06999969482422,97.83000183105469,99.05999755859375,81.26497650146484,3945500,PEP
2015-02-23,99.16000366210938,99.4800033569336,98.73999786376953,99.44999694824219,81.58490753173828,3075700,PEP
2015-02-24,99.44999694824219,99.97000122070312,99.13999938964844,99.58000183105469,81.69156646728516,3389900,PEP
2015-02-25,99.68000030517578,99.81999969482422,98.91000366210938,99.5,81.62596130371094,3366100,PEP
2015-02-26,99.1500015258789,99.36000061035156,98.9800033569336,99.06999969482422,81.27320098876953,5722000,PEP
2015-02-27,99.22000122070312,99.37000274658203,98.97000122070312,98.9800033569336,81.19933319091797,6461700,PEP
2015-03-02,98.9800033569336,99.30000305175781,98.7300033569336,99.0,81.21577453613281,3613600,PEP
2015-03-03,98.81999969482422,98.94999694824219,98.12000274658203,98.4000015258789,80.72354125976562,4148100,PEP
