,open,high,low,close,adjclose,volume,ticker
2015-01-02,19.964000701904297,20.145999908447266,19.3700008392334,19.761999130249023,17.905080795288086,1635000,NTES
2015-01-05,19.790000915527344,20.197999954223633,19.68600082397461,19.8799991607666,18.01199722290039,1051000,NTES
2015-01-06,19.959999084472656,20.496000289916992,19.724000930786133,20.219999313354492,18.32004737854004,2099500,NTES
2015-01-07,20.395999908447266,21.29400062561035,20.341999053955078,20.52400016784668,18.59548568725586,3240500,NTES
2015-01-08,20.577999114990234,20.99799919128418,20.525999069213867,20.625999450683594,18.68790054321289,2096500,NTES
2015-01-09,20.61400032043457,20.95400047302246,20.445999145507812,20.715999603271484,18.769445419311523,1509000,NTES
2015-01-12,20.917999267578125,20.97800064086914,20.527999877929688,20.802000045776367,18.84736442565918,2335000,NTES
2015-01-13,20.881999969482422,21.29800033569336,20.72599983215332,20.974000930786133,19.00319480895996,1941000,NTES
2015-01-14,20.746000289916992,21.393999099731445,20.65999984741211,20.972000122070312,19.001386642456055,2212500,NTES
2015-01-15,21.121999740600586,21.579999923706055,20.93199920654297,21.34000015258789,19.334808349609375,2840500,NTES
2015-01-16,21.31399917602539,22.163999557495117,21.275999069213867,21.739999771118164,19.69722557067871,3740500,NTES
2015-01-20,21.941999435424805,22.68199920654297,21.802000045776367,22.214000701904297,20.126678466796875,2732500,NTES
2015-01-21,22.26799964904785,22.554000854492188,22.100000381469727,22.47800064086914,20.365880966186523,1493000,NTES
2015-01-22,22.77400016784668,22.77400016784668,22.0,22.374000549316406,20.271648406982422,2700000,NTES
2015-01-23,22.381999969482422,22.917999267578125,22.381999969482422,22.579999923706055,20.458288192749023,1809500,NTES
2015-01-26,22.59600067138672,22.753999710083008,21.95599937438965,22.211999893188477,20.1248722076416,4037000,NTES
2015-01-27,22.058000564575195,22.215999603271484,21.81999969482422,22.031999588012695,19.96178436279297,2156500,NTES
2015-01-28,22.152000427246094,22.3700008392334,21.586000442504883,21.719999313354492,19.67910385131836,1834000,NTES
2015-01-29,21.691999435424805,22.091999053955078,21.461999893188477,21.833999633789062,19.782386779785156,1802500,NTES
2015-01-30,21.673999786376953,21.983999252319336,21.450000762939453,21.850000381469727,19.796890258789062,1655000,NTES
2015-02-02,21.908000946044922,22.649999618530273,21.5939998626709,22.577999114990234,20.45648193359375,1772500,NTES
2015-02-03,22.472000122070312,22.974000930786133,22.200000762939453,22.961999893188477,20.804399490356445,1898000,NTES
2015-02-04,22.97800064086914,23.694000244140625,22.93000030517578,23.305999755859375,21.11607551574707,2487500,NTES
2015-02-05,23.253999710083008,23.261999130249023,22.851999282836914,23.176000595092773,20.998289108276367,1821500,NTES
2015-02-06,23.270000457763672,23.270000457763672,22.308000564575195,22.327999114990234,20.229969024658203,2160500,NTES
2015-02-09,22.02199935913086,22.02199935913086,21.128000259399414,21.38800048828125,19.378293991088867,4344500,NTES
2015-02-10,22.083999633789062,23.246000289916992,21.865999221801758,22.969999313354492,20.8116455078125,6610500,NTES
2015-02-11,22.790000915527344,23.336000442504883,22.739999771118164,23.214000701904297,21.032724380493164,3274500,NTES
2015-02-12,23.389999389648438,23.489999771118164,22.371999740600586,22.695999145507812,20.56339454650879,2405500,NTES
2015-02-13,22.719999313354492,22.871999740600586,22.384000778198242,22.597999572753906,20.47460174560547,1657500,NTES
2015-02-17,22.600000381469727,23.025999069213867,22.356000900268555,23.00200080871582,20.840641021728516,1207000,NTES
2015-02-18,23.02400016784668,23.055999755859375,22.736000061035156,22.99799919128418,20.837013244628906,676000,NTES
2015-02-19,23.06599998474121,23.11400032043457,22.086000442504883,22.1200008392334,20.041515350341797,1621500,NTES
2015-02-20,22.197999954223633,22.197999954223633,21.68600082397461,22.016000747680664,19.94728660583496,1137500,NTES
2015-02-23,22.11199951171875,22.399999618530273,21.874000549316406,22.329999923706055,20.303714752197266,2083000,NTES
2015-02-24,22.239999771118164,22.25,21.40399932861328,21.90999984741211,19.921833038330078,2386500,NTES
2015-02-25,21.93400001525879,21.965999603271484,20.336000442504883,20.395999908447266,18.545215606689453,2804500,NTES
2015-02-26,20.399999618530273,21.4060001373291,20.399999618530273,20.947999954223633,19.047119140625,3415500,NTES
2015-02-27,21.062000274658203,21.20400047302246,19.76799964904785,20.007999420166016,18.19241714477539,3519000,NTES
2015-03-02,20.239999771118164,20.351999282836914,19.32200050354004,19.420000076293945,17.657779693603516,5135500,NTES
2015-03-03,19.239999771118164,19.73200035095215,19.058000564575195,19.256000518798828,17.5086612701416,4445000,NTES
2015-03-04,19.030000686645508,19.56599998474121,19.030000686645508,19.408000946044922,17.646865844726562,3465000,NTES
2015-03-05,19.56999969482422,20.277999877929688,19.513999938964844,20.219999313354492,18.38518714904785,2477500,NTES
2015-03-06,20.332000732421875,20.554000854492188,20.0,20.152000427246094,18.323354721069336,1942500,NTES
2015-03-09,20.13800048828125,20.326000213623047,19.97800064086914,20.00200080871582,18.186965942382812,2723500,NTES
2015-03-10,19.959999084472656,20.110000610351562,19.6299991607666,19.898000717163086,18.092405319213867,1827500,NTES
2015-03-11,19.847999572753906,19.847999572753906,19.465999603271484,19.493999481201172,17.72506332397461,1491500,NTES
2015-03-12,19.667999267578125,19.667999267578125,18.836000442504883,18.965999603271484,17.244972229003906,2578500,NTES
2015-03-13,18.854000091552734,19.422000885009766,18.833999633789062,19.145999908447266,17.40863800048828,2755500,NTES
2015-03-16,19.399999618530273,19.945999145507812,19.305999755859375,19.860000610351562,18.05785369873047,2928000,NTES
2015-03-17,19.875999450683594,20.121999740600586,19.600000381469727,19.90399932861328,18.097858428955078,1706000,NTES
2015-03-18,19.944000244140625,20.423999786376953,19.82200050354004,20.020000457763672,18.203332901000977,2785500,NTES
2015-03-19,20.1200008392334,20.173999786376953,19.43400001525879,19.63599967956543,17.854183197021484,2359000,NTES
2015-03-20,19.658000946044922,20.3700008392334,19.601999282836914,20.134000778198242,18.306989669799805,2458000,NTES
2015-03-23,20.350000381469727,20.895999908447266,20.308000564575195,20.77400016784668,18.8889102935791,2018500,NTES
2015-03-24,20.628000259399414,20.878000259399414,20.408000946044922,20.530000686645508,18.667057037353516,1827500,NTES
2015-03-25,20.558000564575195,20.79400062561035,19.88599967956543,19.989999771118164,18.176050186157227,1842000,NTES
2015-03-26,20.016000747680664,20.47599983215332,19.75200080871582,20.29199981689453,18.450647354125977,1778500,NTES
2015-03-27,20.408000946044922,20.945999145507812,20.29199981689453,20.766000747680664,18.88163948059082,2555500,NTES
2015-03-30,20.799999237060547,21.118000030517578,20.510000228881836,21.003999710083008,19.098041534423828,1772500,NTES
2015-03-31,20.770000457763672,21.468000411987305,20.6299991607666,21.059999465942383,19.14896011352539,4246500,NTES
2015-04-01,20.945999145507812,21.642000198364258,20.945999145507812,21.41200065612793,19.469018936157227,1771500,NTES
2015-04-02,21.576000213623047,22.351999282836914,21.440000534057617,22.302000045776367,20.278263092041016,5240000,NTES
2015-04-06,22.20199966430664,22.399999618530273,21.826000213623047,22.214000701904297,20.198240280151367,2523500,NTES
2015-04-07,22.200000762939453,23.288000106811523,21.979999542236328,22.399999618530273,20.36736488342285,4078500,NTES
2015-04-08,22.72599983215332,24.200000762939453,22.72599983215332,23.408000946044922,21.28390121459961,6599000,NTES
2015-04-09,23.902000427246094,24.13800048828125,23.31399917602539,24.030000686645508,21.849451065063477,3785500,NTES
2015-04-10,23.8799991607666,24.559999465942383,23.68199920654297,23.760000228881836,21.60395622253418,4443500,NTES
2015-04-13,23.700000762939453,23.865999221801758,23.365999221801758,23.56399917602539,21.42574119567871,1787000,NTES
2015-04-14,23.51799964904785,23.59600067138672,22.70400047302246,23.299999237060547,21.185697555541992,3474500,NTES
2015-04-15,23.395999908447266,23.600000381469727,22.965999603271484,23.148000717163086,21.047489166259766,2091000,NTES
2015-04-16,23.200000762939453,23.474000930786133,22.878000259399414,23.24799919128418,21.138418197631836,3989500,NTES
2015-04-17,22.922000885009766,23.246000289916992,22.121999740600586,22.535999298095703,20.491024017333984,3681500,NTES
2015-04-20,22.799999237060547,22.860000610351562,22.399999618530273,22.784000396728516,20.71652603149414,1384000,NTES
2015-04-21,22.989999771118164,23.329999923706055,22.916000366210938,23.04599952697754,20.954742431640625,1461000,NTES
2015-04-22,23.242000579833984,23.31399917602539,22.488000869750977,22.92799949645996,20.847450256347656,3298500,NTES
2015-04-23,22.878000259399414,23.79199981689453,22.742000579833984,23.785999298095703,21.627593994140625,3760000,NTES
2015-04-24,23.809999465942383,24.836000442504883,23.511999130249023,24.437999725341797,22.220434188842773,2961500,NTES
2015-04-27,24.59600067138672,24.875999450683594,24.440000534057617,24.652000427246094,22.415014266967773,2613000,NTES
2015-04-28,24.799999237060547,24.829999923706055,24.260000228881836,24.746000289916992,22.500484466552734,1745000,NTES
2015-04-29,24.746000289916992,25.555999755859375,24.5,25.0,22.731435775756836,3138000,NTES
2015-04-30,25.18199920654297,25.648000717163086,24.989999771118164,25.63800048828125,23.311540603637695,3504500,NTES
2015-05-01,25.670000076293945,25.72599983215332,25.052000045776367,25.277999877929688,22.984210968017578,3120500,NTES
2015-05-04,25.461999893188477,26.158000946044922,25.277999877929688,25.59600067138672,23.27334976196289,2909500,NTES
2015-05-05,25.606000900268555,25.673999786376953,25.02400016784668,25.059999465942383,22.785985946655273,2974500,NTES
2015-05-06,25.1200008392334,25.18000030517578,24.402000427246094,24.65999984741211,22.42228889465332,3169500,NTES
2015-05-07,24.90399932861328,25.628000259399414,24.79800033569336,25.5,23.186065673828125,5173500,NTES
2015-05-08,26.0,26.077999114990234,25.304000854492188,25.84600067138672,23.500669479370117,2868000,NTES
2015-05-11,25.799999237060547,25.989999771118164,25.408000946044922,25.777999877929688,23.438838958740234,2806500,NTES
2015-05-12,25.84600067138672,25.99799919128418,25.51799964904785,25.549999237060547,23.231523513793945,2838000,NTES
2015-05-13,25.511999130249023,26.304000854492188,25.48200035095215,26.0,23.64069175720215,5433000,NTES
2015-05-14,27.327999114990234,28.785999298095703,27.211999893188477,28.166000366210938,25.610145568847656,15265500,NTES
2015-05-15,28.172000885009766,28.513999938964844,27.836000442504883,28.224000930786133,25.66287612915039,4427500,NTES
2015-05-18,28.15399932861328,28.489999771118164,27.899999618530273,28.263999938964844,25.699251174926758,2989000,NTES
2015-05-19,28.600000381469727,28.68000030517578,28.011999130249023,28.06399917602539,25.51739501953125,2964500,NTES
2015-05-20,28.365999221801758,29.02199935913086,28.20800018310547,28.826000213623047,26.21025276184082,6478000,NTES
2015-05-21,29.11199951171875,30.059999465942383,28.917999267578125,29.893999099731445,27.181339263916016,5670000,NTES
2015-05-22,29.989999771118164,29.989999771118164,29.200000762939453,29.239999771118164,26.656234741210938,4993500,NTES
2015-05-26,29.784000396728516,29.871999740600586,28.82200050354004,28.878000259399414,26.32622528076172,5014000,NTES
2015-05-27,29.101999282836914,29.118000030517578,28.402000427246094,28.77400016784668,26.231416702270508,4925000,NTES
2015-05-28,28.437999725341797,28.899999618530273,27.93000030517578,28.351999282836914,25.84670639038086,3839000,NTES
2015-05-29,28.381999969482422,28.700000762939453,28.121999740600586,28.281999588012695,25.78289031982422,2529000,NTES
2015-06-01,28.738000869750977,29.215999603271484,28.299999237060547,28.833999633789062,26.28611183166504,4527000,NTES
2015-06-02,28.625999450683594,29.034000396728516,28.6200008392334,28.88599967956543,26.333513259887695,4588000,NTES
2015-06-03,29.257999420166016,29.280000686645508,28.770000457763672,28.827999114990234,26.2806396484375,3545500,NTES
2015-06-04,28.666000366210938,28.878000259399414,28.540000915527344,28.63599967956543,26.10561180114746,3897000,NTES
2015-06-05,28.520000457763672,29.392000198364258,28.520000457763672,29.118000030517578,26.54501724243164,7133500,NTES
2015-06-08,29.191999435424805,30.003999710083008,28.583999633789062,28.81399917602539,26.267879486083984,4474000,NTES
2015-06-09,28.739999771118164,29.016000747680664,28.17799949645996,28.841999053955078,26.29340934753418,2173500,NTES
2015-06-10,28.908000946044922,29.493999481201172,28.799999237060547,29.420000076293945,26.820331573486328,2983500,NTES
2015-06-11,29.56800079345703,30.13599967956543,29.302000045776367,29.70599937438965,27.081058502197266,6067000,NTES
2015-06-12,29.600000381469727,30.26799964904785,29.260000228881836,30.00200080871582,27.35090446472168,6368500,NTES
2015-06-15,29.520000457763672,30.06999969482422,29.253999710083008,29.63800048828125,27.019067764282227,4753500,NTES
2015-06-16,29.368000030517578,30.284000396728516,29.368000030517578,29.972000122070312,27.32355499267578,3092000,NTES
2015-06-17,30.398000717163086,30.97599983215332,30.20199966430664,30.253999710083008,27.580631256103516,4643000,NTES
2015-06-18,30.200000762939453,30.371999740600586,29.899999618530273,30.148000717163086,27.4840030670166,3043000,NTES
2015-06-19,29.920000076293945,30.031999588012695,29.43199920654297,29.875999450683594,27.236034393310547,3059000,NTES
2015-06-22,30.18000030517578,30.238000869750977,28.922000885009766,28.97800064086914,26.417387008666992,5035000,NTES
2015-06-23,29.3799991607666,30.25200080871582,29.00200080871582,30.077999114990234,27.42018699645996,4888000,NTES
2015-06-24,29.947999954223633,30.077999114990234,29.492000579833984,29.63599967956543,27.017240524291992,2563500,NTES
2015-06-25,29.79599952697754,29.898000717163086,29.215999603271484,29.40399932861328,26.805742263793945,2088000,NTES
2015-06-26,29.299999237060547,29.360000610351562,28.079999923706055,28.895999908447266,26.342628479003906,5833500,NTES
2015-06-29,28.600000381469727,28.733999252319336,28.07200050354004,28.121999740600586,25.63702964782715,3572000,NTES
2015-06-30,28.649999618530273,29.091999053955078,28.54199981689453,28.974000930786133,26.413740158081055,5429000,NTES
2015-07-01,28.68600082397461,29.25,28.56999969482422,28.826000213623047,26.27881622314453,3883000,NTES
2015-07-02,28.715999603271484,29.115999221801758,28.422000885009766,28.986000061035156,26.424678802490234,3196500,NTES
2015-07-06,28.149999618530273,28.288000106811523,26.200000762939453,26.79800033569336,24.430025100708008,10171000,NTES
2015-07-07,26.100000381469727,26.389999389648438,23.215999603271484,25.95599937438965,23.66242027282715,17581500,NTES
2015-07-08,24.50200080871582,26.902000427246094,24.398000717163086,26.469999313354492,24.131006240844727,7531500,NTES
2015-07-09,27.535999298095703,28.788000106811523,27.535999298095703,28.191999435424805,25.700841903686523,10240500,NTES
2015-07-10,28.440000534057617,28.79400062561035,27.336000442504883,27.989999771118164,25.516695022583008,5613000,NTES
2015-07-13,28.464000701904297,28.597999572753906,27.854000091552734,28.20800018310547,25.71542739868164,4087500,NTES
2015-07-14,27.923999786376953,29.854000091552734,27.922000885009766,29.04199981689453,26.47573471069336,5844000,NTES
2015-07-15,28.57200050354004,29.31999969482422,28.149999618530273,28.375999450683594,25.868579864501953,4745500,NTES
2015-07-16,28.88800048828125,30.18600082397461,28.600000381469727,30.152000427246094,27.48764419555664,5092500,NTES
2015-07-17,30.600000381469727,30.90399932861328,29.90399932861328,30.187999725341797,27.52046775817871,5377000,NTES
2015-07-20,30.07200050354004,30.115999221801758,29.40399932861328,30.034000396728516,27.380075454711914,2858000,NTES
2015-07-21,30.0,30.5,29.628000259399414,30.209999084472656,27.5405216217041,3045000,NTES
2015-07-22,29.420000076293945,30.190000534057617,29.402000427246094,30.034000396728516,27.380075454711914,3188000,NTES
2015-07-23,30.375999450683594,30.77400016784668,30.02400016784668,30.115999221801758,27.454830169677734,3579000,NTES
2015-07-24,30.115999221801758,30.197999954223633,29.459999084472656,29.729999542236328,27.102933883666992,3482500,NTES
2015-07-27,28.33799934387207,28.700000762939453,27.261999130249023,27.715999603271484,25.266902923583984,7740000,NTES
2015-07-28,27.993999481201172,28.486000061035156,27.70599937438965,28.09000015258789,25.607852935791016,5425000,NTES
2015-07-29,28.3799991607666,28.724000930786133,28.107999801635742,28.29400062561035,25.79383087158203,3416500,NTES
2015-07-30,28.200000762939453,28.799999237060547,27.81999969482422,28.20599937438965,25.713605880737305,2262500,NTES
2015-07-31,28.20599937438965,28.658000946044922,27.351999282836914,27.72599983215332,25.276020050048828,3702500,NTES
2015-08-03,27.81999969482422,28.121999740600586,27.058000564575195,27.76799964904785,25.31431007385254,3678500,NTES
2015-08-04,28.08799934387207,29.073999404907227,28.02199935913086,28.68400001525879,26.149368286132812,3196500,NTES
2015-08-05,28.777999877929688,29.5,28.711999893188477,29.110000610351562,26.537723541259766,3070500,NTES
2015-08-06,29.20599937438965,29.642000198364258,28.969999313354492,29.20599937438965,26.6252384185791,1927000,NTES
2015-08-07,29.420000076293945,29.97800064086914,29.097999572753906,29.558000564575195,26.94613265991211,2869000,NTES
2015-08-10,29.878000259399414,29.993999481201172,29.284000396728516,29.8439998626709,27.206867218017578,3717000,NTES
2015-08-11,29.31599998474121,29.586000442504883,28.02199935913086,28.31399917602539,25.812061309814453,5089000,NTES
2015-08-12,27.601999282836914,28.34600067138672,26.74799919128418,28.239999771118164,25.744600296020508,6716000,NTES
2015-08-13,27.649999618530273,27.72599983215332,26.15999984741211,26.780000686645508,24.413612365722656,8585500,NTES
2015-08-14,26.416000366210938,26.923999786376953,25.1299991607666,25.20800018310547,22.980518341064453,5995000,NTES
2015-08-17,24.75,25.052000045776367,24.257999420166016,24.799999237060547,22.60857582092285,6005000,NTES
2015-08-18,24.101999282836914,24.799999237060547,23.304000854492188,24.49799919128418,22.3332576751709,7360000,NTES
2015-08-19,24.266000747680664,24.79599952697754,23.902000427246094,24.416000366210938,22.25850486755371,3153500,NTES
2015-08-20,24.107999801635742,24.398000717163086,23.68400001525879,23.945999145507812,21.830034255981445,4848500,NTES
2015-08-21,23.493999481201172,24.209999084472656,22.827999114990234,22.83799934387207,20.8199405670166,6055500,NTES
2015-08-24,20.799999237060547,21.597999572753906,20.559999465942383,21.42799949645996,19.5345401763916,8455500,NTES
2015-08-25,22.715999603271484,23.43000030517578,22.40999984741211,22.503999710083008,20.515459060668945,6933500,NTES
2015-08-26,23.076000213623047,23.076000213623047,21.422000885009766,22.285999298095703,20.396486282348633,5679000,NTES
2015-08-27,22.898000717163086,24.399999618530273,22.898000717163086,24.172000885009766,22.122577667236328,5621000,NTES
2015-08-28,23.799999237060547,23.992000579833984,23.238000869750977,23.582000732421875,21.582597732543945,4672000,NTES
2015-08-31,23.23200035095215,23.402000427246094,22.073999404907227,22.236000061035156,20.35072135925293,3182000,NTES
2015-09-01,21.472000122070312,22.38800048828125,21.280000686645508,22.04599952697754,20.176828384399414,5456000,NTES
2015-09-02,22.097999572753906,22.260000228881836,21.327999114990234,21.902000427246094,20.04503631591797,3793000,NTES
2015-09-03,22.0,22.381999969482422,21.719999313354492,21.847999572753906,19.99561882019043,2957500,NTES
2015-09-04,21.65399932861328,22.139999389648438,21.336000442504883,21.534000396728516,19.708234786987305,3734500,NTES
2015-09-08,22.288000106811523,23.02199935913086,22.00200080871582,22.474000930786133,20.568540573120117,5242500,NTES
2015-09-09,22.969999313354492,24.163999557495117,22.77199935913086,22.841999053955078,20.905338287353516,5636000,NTES
2015-09-10,22.841999053955078,25.0939998626709,22.65399932861328,23.86400032043457,21.8406925201416,8756000,NTES
2015-09-11,23.663999557495117,23.760000228881836,23.076000213623047,23.489999771118164,21.498394012451172,3023500,NTES
2015-09-14,23.3700008392334,23.489999771118164,22.868000030517578,22.959999084472656,21.013330459594727,2791500,NTES
2015-09-15,22.965999603271484,23.591999053955078,22.913999557495117,22.974000930786133,21.026145935058594,3277000,NTES
2015-09-16,23.347999572753906,24.04800033569336,23.131999969482422,23.770000457763672,21.754655838012695,4491000,NTES
2015-09-17,23.99799919128418,23.99799919128418,23.08799934387207,23.27400016784668,21.30071449279785,3549000,NTES
2015-09-18,23.200000762939453,23.54599952697754,22.908000946044922,23.003999710083008,21.05360221862793,2743000,NTES
2015-09-21,23.299999237060547,23.554000854492188,23.0,23.016000747680664,21.064590454101562,2664500,NTES
2015-09-22,22.5939998626709,23.077999114990234,22.47599983215332,22.733999252319336,20.806495666503906,3850000,NTES
2015-09-23,22.68400001525879,22.95199966430664,22.420000076293945,22.898000717163086,20.956588745117188,3790500,NTES
2015-09-24,22.583999633789062,22.878000259399414,22.1299991607666,22.579999923706055,20.66555404663086,2933500,NTES
2015-09-25,22.711999893188477,22.850000381469727,22.422000885009766,22.624000549316406,20.705820083618164,2239000,NTES
2015-09-28,22.600000381469727,22.972000122070312,22.416000366210938,22.8700008392334,20.930967330932617,2840000,NTES
2015-09-29,22.643999099731445,23.908000946044922,22.503999710083008,23.718000411987305,21.707063674926758,3841000,NTES
2015-09-30,23.97599983215332,24.809999465942383,23.91200065612793,24.02400016784668,21.98712158203125,3870500,NTES
2015-10-01,24.16200065612793,24.29800033569336,23.20199966430664,23.48200035095215,21.491079330444336,2679000,NTES
2015-10-02,23.43000030517578,25.04599952697754,23.284000396728516,24.540000915527344,22.45937728881836,4301500,NTES
2015-10-05,24.604000091552734,26.200000762939453,24.20400047302246,25.833999633789062,23.643661499023438,6337000,NTES
2015-10-06,25.625999450683594,25.895999908447266,24.974000930786133,25.20800018310547,23.070735931396484,2949500,NTES
